# angles,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17
0.000000000000000000e+00,3.111111111111111160e-01
1.000000000000000000e+01,1.999999999999999833e-01
2.000000000000000000e+01,8.888888888888889228e-02
3.000000000000000000e+01,2.222222222222222307e-02
4.000000000000000000e+01,2.222222222222222307e-02
5.000000000000000000e+01,1.333333333333333315e-01
6.000000000000000000e+01,2.444444444444444364e-01
7.000000000000000000e+01,3.777777777777777679e-01
8.000000000000000000e+01,5.777777777777778345e-01
9.000000000000000000e+01,7.333333333333333925e-01
1.000000000000000000e+02,8.666666666666666963e-01
1.100000000000000000e+02,9.777777777777777457e-01
1.200000000000000000e+02,1.000000000000000000e+00
1.300000000000000000e+02,9.555555555555554914e-01
1.400000000000000000e+02,9.111111111111109828e-01
1.500000000000000000e+02,7.999999999999999334e-01
1.600000000000000000e+02,6.222222222222222321e-01
1.700000000000000000e+02,4.666666666666666186e-01
